student_id,age,gender,study_hours_per_day,sleep_hours,social_media_hours,attendance_percentage,assignment_completion_rate,stress_level,burnout_level,exam_score
4210,19,Female,6.2,4.1,5.7,77.2,43.6,8,High,41.5
4211,24,Male,9.2,4.3,0.2,77.6,66.0,5,Medium,56.6
4212,25,Male,9.5,8.8,4.5,93.7,97.5,2,Low,69.3
4213,20,Male,1.6,5.4,3.9,86.3,93.5,7,Medium,12.5
4214,22,Female,4.6,8.4,1.5,62.5,99.6,3,Low,29.6
4215,20,Male,1.2,5.9,3.0,94.4,65.0,10,High,8.1
4216,20,Male,4.0,4.6,0.8,78.7,42.8,10,High,21.8
4217,19,Female,5.8,4.4,5.2,80.3,58.4,10,High,24.8
4218,20,Female,9.2,4.8,2.1,58.4,80.5,10,High,39.5
4219,25,Male,8.6,5.2,3.8,92.9,48.1,2,Low,66.7
4220,23,Female,2.1,6.4,1.0,96.5,58.0,3,Low,21.4
4221,18,Male,1.8,7.5,1.2,88.7,43.4,4,Low,35.0
4222,21,Male,6.3,8.9,6.0,97.0,68.5,10,Medium,49.5
4223,18,Male,5.8,6.2,4.5,65.1,52.5,7,Medium,39.7
4224,24,Female,3.4,6.6,5.8,93.1,45.5,10,Medium,26.9
4225,25,Male,9.1,6.6,1.8,74.4,64.7,1,Low,67.5
4226,25,Female,9.3,6.7,1.0,58.2,61.1,6,Medium,54.6
4227,22,Female,4.6,6.6,3.0,83.4,72.3,6,Medium,36.5
4228,25,Male,9.0,4.0,3.0,84.2,84.9,8,High,55.2
4229,21,Female,4.5,4.0,1.0,64.3,46.8,2,Low,29.5
4230,25,Female,7.6,4.5,4.4,51.4,87.5,2,Low,50.0
4231,20,Female,5.3,4.5,2.2,60.0,41.6,1,Low,45.0
4232,22,Female,2.1,7.5,1.1,70.0,66.6,3,Low,27.2
4233,21,Female,9.4,5.0,2.0,58.4,75.2,7,Medium,56.3
4234,23,Male,5.1,8.5,3.4,59.7,97.4,8,Medium,34.8
4235,23,Female,7.6,8.6,4.4,69.6,74.4,7,Medium,42.3
4236,23,Male,4.3,8.9,2.9,98.1,49.5,9,Medium,27.3
4237,23,Male,1.2,8.7,3.2,88.2,71.1,8,Medium,22.7
4238,20,Male,1.9,5.4,0.8,66.0,63.7,8,High,16.6
4239,25,Male,5.5,6.5,5.5,97.6,68.8,2,Low,49.9
4240,18,Male,7.2,4.9,5.6,82.3,51.8,1,Low,57.6
4241,21,Male,4.0,8.0,4.1,72.8,70.0,6,Medium,28.3
4242,20,Female,7.3,8.4,0.1,73.4,49.0,7,Medium,45.9
4243,23,Female,7.3,8.3,3.2,70.5,84.6,6,Medium,52.8
4244,24,Female,7.3,6.2,3.8,61.6,75.6,7,Medium,36.5
4245,25,Male,5.4,7.8,6.0,69.3,44.7,8,Medium,33.3
4246,18,Female,9.2,4.5,6.0,76.4,93.4,2,Low,66.2
4247,24,Female,5.4,4.2,5.1,76.4,77.0,1,Low,38.0
4248,22,Female,5.1,7.8,0.4,88.1,59.0,10,Medium,44.5
4249,24,Male,2.8,6.1,5.7,67.9,42.7,8,Medium,19.4
4250,22,Female,3.8,9.0,3.7,85.8,77.9,8,Medium,34.5
4251,22,Male,1.4,4.5,4.8,78.9,62.4,8,High,6.6
4252,23,Female,6.7,8.3,2.4,98.1,94.5,10,Medium,52.6
4253,22,Male,3.2,6.4,1.9,69.3,42.1,7,Medium,21.0
4254,19,Male,3.7,8.1,2.8,95.1,42.3,2,Low,31.5
4255,21,Male,7.9,8.1,0.9,91.0,97.0,4,Low,51.7
4256,21,Female,3.9,8.6,2.1,81.9,97.9,9,Medium,19.9
4257,23,Female,3.2,5.5,5.1,82.7,41.7,8,High,20.9
4258,19,Male,2.5,8.7,0.2,54.2,83.0,4,Low,14.3
4259,24,Female,8.0,4.8,0.9,97.5,53.3,8,High,57.3
4260,20,Male,2.2,4.4,0.8,55.3,82.1,10,High,8.5
4261,24,Male,5.1,6.2,2.4,78.2,92.1,6,Medium,39.5
4262,25,Female,5.6,8.1,6.0,66.5,46.0,9,Medium,32.1
4263,20,Female,7.2,6.4,1.0,71.5,54.3,1,Low,54.2
4264,22,Female,6.7,8.1,0.9,80.5,41.4,6,Medium,37.9
4265,18,Male,8.3,7.6,5.5,95.4,42.6,4,Low,54.6
4266,20,Male,1.4,5.0,5.3,72.9,41.8,3,Low,15.5
4267,18,Female,3.7,8.7,0.2,99.4,88.0,5,Medium,32.9
4268,21,Male,3.5,4.3,4.5,79.6,57.9,10,High,29.8
4269,18,Female,2.3,8.5,3.9,58.0,69.6,8,Medium,5.4
4270,21,Male,3.6,5.5,4.6,59.5,87.3,10,High,23.2
4271,19,Female,3.8,6.5,3.0,85.8,69.7,6,Medium,27.5
4272,19,Female,5.7,6.1,5.9,52.5,65.8,1,Low,35.5
4273,23,Male,7.0,4.9,0.3,74.0,40.7,6,Medium,47.3
4274,23,Female,4.4,5.8,1.4,57.4,74.1,7,Medium,31.6
4275,22,Female,7.5,5.0,2.4,71.7,47.5,6,Medium,38.9
4276,20,Male,4.0,5.0,2.7,87.5,85.9,3,Low,39.8
4277,22,Female,3.6,4.9,5.5,72.9,55.5,9,High,27.8
4278,21,Male,5.9,6.4,3.4,58.2,80.5,10,Medium,31.5
4279,22,Female,1.2,8.0,0.3,62.6,78.8,10,Medium,-2.9
4280,18,Male,1.7,6.8,2.4,68.4,77.0,4,Low,20.0
4281,21,Female,4.8,8.5,2.5,53.5,56.0,5,Medium,22.0
4282,23,Female,9.5,7.2,5.8,79.2,56.0,5,Medium,63.1
4283,19,Female,7.5,7.4,3.6,80.4,91.8,3,Low,56.4
4284,23,Female,1.8,7.3,3.8,53.1,40.8,2,Low,23.8
4285,20,Male,8.6,6.2,4.3,70.1,50.9,8,Medium,43.3
4286,21,Male,7.6,7.4,4.6,70.7,76.6,7,Medium,41.7
4287,21,Male,6.5,4.3,3.8,66.7,89.0,5,Medium,47.5
4288,18,Male,8.4,8.3,1.4,77.9,61.5,1,Low,68.5
4289,20,Male,4.6,7.9,5.2,67.3,79.2,10,Medium,31.6
4290,19,Male,3.0,5.2,4.4,70.8,73.4,1,Low,41.3
4291,24,Male,5.6,7.8,4.5,89.9,43.9,8,Medium,30.7
4292,21,Female,5.9,4.1,6.0,58.1,77.3,4,Low,45.1
4293,21,Female,5.8,5.1,4.8,81.0,88.8,4,Low,45.1
4294,18,Female,6.1,4.3,5.0,75.3,99.5,9,High,38.7
4295,22,Female,9.5,7.9,5.7,65.3,41.8,2,Low,61.4
4296,25,Male,9.1,7.8,0.9,86.4,79.6,5,Medium,56.8
4297,19,Male,8.9,8.1,3.0,77.6,64.9,6,Medium,54.4
4298,23,Male,8.2,4.0,3.5,73.9,40.6,6,Medium,51.5
4299,20,Female,9.5,6.5,2.0,83.4,76.9,10,Medium,54.0
4300,21,Male,1.9,7.5,5.0,90.1,47.3,3,Low,35.4
4301,21,Female,3.4,4.8,4.6,98.6,62.7,10,High,21.4
4302,23,Male,5.5,7.2,4.3,81.5,55.7,6,Medium,34.3
4303,19,Male,8.6,4.4,6.0,93.7,61.7,10,High,43.0
4304,25,Male,5.5,4.9,1.6,50.1,69.6,10,High,21.4
4305,22,Male,7.7,6.4,4.4,76.5,61.6,5,Medium,47.1
4306,21,Female,2.3,7.3,3.3,60.7,73.2,8,Medium,12.1
4307,25,Female,3.3,4.7,1.9,54.7,54.3,4,Low,25.0
4308,19,Male,7.6,4.9,1.0,76.6,78.1,10,High,32.1
4309,23,Female,2.5,5.0,5.4,87.3,91.2,10,High,15.9
4310,18,Male,4.2,5.2,3.6,70.6,53.4,3,Low,38.0
4311,22,Male,3.4,5.1,4.9,83.5,70.5,6,Medium,30.4
4312,20,Male,4.1,6.0,3.3,74.5,78.9,10,Medium,21.0
4313,21,Male,7.4,7.3,1.3,71.9,73.9,9,Medium,40.4
4314,19,Female,4.3,6.2,2.0,64.5,61.9,8,Medium,23.5
4315,18,Male,6.0,7.9,2.3,69.1,78.5,10,Medium,25.7
4316,20,Male,1.9,7.6,5.8,67.5,41.7,8,Medium,7.9
4317,24,Female,8.2,4.6,0.0,82.3,62.2,3,Low,73.1
4318,19,Male,4.3,4.2,5.9,55.8,72.0,1,Low,39.4
4319,19,Female,6.8,8.4,5.9,54.6,41.2,3,Low,49.8
4320,20,Male,7.5,4.4,6.0,83.0,70.5,3,Low,59.4
4321,18,Male,2.9,4.7,2.9,77.3,79.3,6,Medium,32.7
4322,24,Male,9.0,4.1,5.8,71.5,85.6,3,Low,63.3
4323,25,Male,6.5,7.1,2.4,57.6,46.8,2,Low,35.3
4324,25,Male,4.9,6.9,0.2,70.6,99.4,9,Medium,23.5
4325,23,Male,2.6,8.9,1.3,89.5,76.4,6,Medium,29.0
4326,18,Female,9.5,8.4,5.7,94.5,61.8,5,Medium,66.9
4327,22,Male,7.8,6.1,0.1,85.1,54.9,3,Low,59.2
4328,21,Female,2.9,5.9,3.3,53.0,74.4,7,Medium,10.8
4329,20,Female,4.0,5.5,0.5,83.5,92.9,7,Medium,28.2
4330,23,Male,8.3,4.8,1.7,62.0,71.2,4,Low,53.3
4331,24,Female,7.3,4.7,0.5,65.8,79.7,10,High,36.4
4332,20,Male,7.9,4.7,5.2,59.8,61.5,2,Low,57.3
4333,20,Female,5.0,4.6,3.5,88.8,63.3,2,Low,42.3
4334,18,Male,7.4,5.2,5.4,82.4,57.2,8,High,48.1
4335,21,Female,4.5,5.5,4.1,80.6,82.3,4,Low,35.8
4336,22,Female,2.9,8.8,5.8,83.4,61.6,7,Medium,23.7
4337,25,Male,6.7,6.9,3.1,61.8,51.4,3,Low,45.8
4338,19,Female,9.8,8.9,3.8,72.2,62.2,9,Medium,44.0
4339,19,Male,3.8,5.9,3.5,81.7,91.2,10,High,24.1
4340,20,Male,5.1,6.3,2.9,81.8,84.3,9,Medium,38.3
4341,25,Male,7.1,5.6,5.1,89.6,60.1,7,Medium,42.3
4342,25,Male,5.9,4.9,3.9,64.4,94.4,7,Medium,44.1
4343,21,Male,8.6,4.7,4.8,88.5,44.5,1,Low,64.3
4344,24,Female,7.9,8.7,4.7,72.0,43.0,10,Medium,44.0
4345,24,Female,1.5,8.9,1.1,83.5,47.6,8,Medium,9.9
4346,23,Female,10.0,4.2,3.9,72.8,47.0,2,Low,78.6
4347,18,Male,7.8,4.8,1.2,97.4,45.3,8,High,46.9
4348,21,Female,8.8,6.1,3.5,59.0,79.7,2,Low,58.7
4349,21,Female,6.9,4.9,4.1,83.8,76.1,1,Low,55.0
4350,18,Female,8.7,5.8,6.0,78.8,78.9,8,High,50.9
4351,25,Female,2.0,4.6,0.2,58.6,81.3,4,Low,20.1
4352,24,Female,4.1,6.3,0.5,53.3,85.4,10,Medium,14.9
4353,24,Male,8.9,5.4,0.5,90.0,52.4,6,Medium,56.1
4354,25,Male,2.8,5.8,2.4,57.9,77.3,10,High,11.1
4355,24,Female,1.7,4.5,4.9,59.3,74.8,10,High,5.9
4356,20,Male,8.1,6.1,5.1,98.9,96.6,1,Low,69.8
4357,21,Male,8.5,8.9,4.4,85.9,53.9,9,Medium,52.7
4358,19,Female,2.5,5.6,5.4,62.5,43.5,7,Medium,21.3
4359,18,Female,8.7,8.4,1.9,79.5,79.2,5,Medium,60.2
4360,24,Male,7.2,8.2,0.5,76.7,84.4,6,Medium,47.7
4361,23,Female,5.7,8.8,0.3,92.2,57.0,3,Low,48.9
4362,24,Male,8.5,8.0,5.1,86.5,74.3,9,Medium,42.8
4363,24,Male,4.8,7.3,4.4,91.6,43.6,2,Low,48.3
4364,22,Female,2.7,8.3,4.2,60.6,97.6,10,Medium,17.2
4365,20,Male,3.6,4.4,2.0,82.0,46.6,1,Low,36.8
4366,18,Male,5.5,6.3,2.3,52.0,44.1,1,Low,37.8
4367,22,Male,5.8,8.9,5.7,53.4,42.6,10,Medium,31.5
4368,22,Female,8.3,7.8,0.4,85.7,65.6,2,Low,71.4
4369,23,Female,8.1,8.8,4.6,51.2,45.8,6,Medium,39.7
4370,21,Female,6.2,7.9,1.9,79.0,84.7,6,Medium,55.5
4371,23,Female,8.0,8.4,0.2,92.0,93.9,9,Medium,51.7
4372,21,Male,2.7,7.5,4.5,69.0,55.6,10,Medium,18.8
4373,21,Female,1.5,7.8,2.0,52.2,77.7,4,Low,13.4
4374,18,Female,8.9,6.6,4.3,85.7,42.5,8,Medium,55.5
4375,24,Female,1.7,8.6,4.2,96.5,63.2,4,Low,31.6
4376,18,Female,3.2,8.1,3.2,85.9,57.6,3,Low,31.3
4377,20,Male,7.3,8.2,4.7,78.9,53.7,4,Low,60.4
4378,21,Male,4.7,7.4,3.5,61.5,78.7,1,Low,39.8
4379,22,Male,8.9,5.5,1.7,50.8,47.8,9,High,39.2
4380,24,Female,3.7,4.2,4.4,84.7,91.6,5,Medium,28.1
4381,19,Female,1.1,8.7,3.5,61.6,79.9,7,Medium,12.8
4382,20,Male,3.7,6.9,0.1,92.9,82.6,3,Low,41.6
4383,18,Female,6.2,5.5,5.4,73.3,96.1,5,Medium,38.1
4384,23,Female,4.4,4.7,3.3,76.5,96.5,10,High,25.7
4385,20,Male,5.8,8.1,5.2,87.7,73.1,4,Low,49.7
4386,20,Male,8.9,8.2,5.3,89.0,69.7,7,Medium,55.2
4387,24,Female,9.2,8.1,2.7,82.1,60.1,5,Medium,62.5
4388,20,Female,3.4,7.2,3.0,96.9,82.9,2,Low,42.1
4389,20,Female,5.2,5.8,2.5,99.1,72.3,3,Low,48.6
4390,19,Male,5.9,5.5,2.7,97.3,96.0,8,High,37.9
4391,25,Male,9.5,4.0,5.4,91.2,54.3,3,Low,69.9
4392,23,Male,10.0,8.2,4.7,85.3,58.6,7,Medium,51.2
4393,23,Male,3.1,4.4,0.8,83.2,59.0,5,Medium,37.7
4394,23,Female,7.5,7.2,3.7,55.2,88.4,7,Medium,46.0
4395,21,Male,4.4,6.5,6.0,63.6,45.9,10,Medium,16.0
4396,22,Male,1.1,6.6,3.6,50.3,67.3,9,Medium,-4.6
4397,25,Female,1.1,8.6,4.7,56.9,65.7,7,Medium,14.4
4398,23,Female,5.1,4.2,4.6,72.0,44.4,6,Medium,34.3
4399,20,Female,5.4,7.9,2.1,57.3,64.6,1,Low,42.5
4400,20,Male,1.2,4.3,2.2,95.1,70.8,4,Low,26.6
4401,23,Female,7.2,4.2,4.3,90.3,43.9,8,High,40.5
4402,24,Female,3.6,6.1,3.0,53.6,70.6,1,Low,36.0
4403,23,Male,6.0,4.3,3.4,62.4,97.6,6,Medium,39.0
4404,20,Male,3.7,7.9,4.3,91.0,98.7,2,Low,41.9
4405,21,Female,2.5,6.6,4.7,90.2,71.9,9,Medium,10.2
4406,18,Male,4.7,4.1,1.6,97.3,70.9,8,High,39.2
4407,18,Female,3.1,4.2,0.9,99.9,57.1,9,High,29.4
4408,25,Female,5.8,7.1,1.8,98.8,99.8,9,Medium,40.2
4409,25,Male,2.8,8.0,3.0,70.5,56.5,2,Low,36.0
4410,23,Female,5.6,6.2,2.1,62.5,67.2,2,Low,48.4
4411,19,Male,2.4,6.8,3.4,87.9,40.2,9,Medium,22.0
4412,23,Male,7.0,8.0,0.3,65.0,61.0,2,Low,42.9
4413,24,Male,7.8,7.1,3.1,90.3,44.3,4,Low,51.8
4414,23,Female,2.0,5.1,2.2,76.7,84.6,2,Low,25.5
4415,25,Male,5.2,7.1,3.2,89.7,73.7,1,Low,49.7
4416,18,Male,1.6,7.1,2.5,63.8,74.3,10,Medium,11.3
4417,20,Female,6.4,7.7,1.7,75.4,57.2,7,Medium,42.3
4418,23,Female,3.4,7.1,5.4,78.2,88.9,5,Medium,29.6
4419,20,Female,5.7,8.8,1.1,97.2,40.2,3,Low,54.8
4420,20,Female,5.7,5.0,4.1,63.3,60.0,8,High,27.6
4421,19,Male,9.3,8.8,5.5,96.8,79.6,5,Medium,68.7
4422,20,Male,5.9,6.7,3.2,90.2,94.5,1,Low,55.7
4423,18,Male,6.2,7.4,5.3,86.5,54.1,9,Medium,41.6
4424,21,Female,4.6,4.5,0.7,89.3,72.5,5,Medium,44.0
4425,21,Female,9.5,5.9,3.0,80.3,72.3,3,Low,65.4
4426,22,Male,8.0,7.8,2.7,62.2,92.5,6,Medium,36.7
4427,24,Female,3.6,7.5,0.0,59.5,43.0,8,Medium,16.6
4428,23,Female,8.6,4.2,2.7,93.3,65.5,2,Low,70.9
4429,24,Male,4.9,6.7,2.2,86.3,50.9,3,Low,41.6
4430,18,Male,8.5,4.4,4.0,60.7,41.3,7,Medium,43.4
4431,20,Female,8.4,9.0,5.6,80.8,48.8,2,Low,62.6
4432,21,Female,2.7,8.5,0.5,72.4,98.6,5,Medium,30.7
4433,24,Female,7.3,4.1,2.0,57.9,52.9,9,High,38.2
4434,18,Male,3.6,8.3,2.7,76.6,96.1,7,Medium,35.7
4435,21,Male,3.7,8.6,2.7,64.1,52.3,3,Low,33.7
4436,20,Male,3.7,5.8,4.6,54.8,95.9,2,Low,32.8
4437,24,Male,7.5,7.6,2.7,73.3,79.3,10,Medium,38.3
4438,21,Male,3.1,6.2,0.2,79.5,46.8,9,Medium,13.6
4439,23,Female,1.0,7.3,4.3,52.3,74.9,9,Medium,3.4
4440,25,Female,7.4,5.7,5.3,70.1,59.1,9,High,40.2
4441,23,Female,2.5,5.6,3.1,62.9,63.0,10,High,14.7
4442,22,Male,1.9,6.1,3.5,51.5,66.4,3,Low,20.5
4443,22,Male,3.1,4.7,1.0,56.3,65.4,1,Low,31.7
4444,21,Male,4.4,8.2,1.3,57.0,79.8,9,Medium,26.8
4445,25,Female,5.3,5.7,1.4,59.1,86.1,7,Medium,28.9
4446,18,Male,1.4,6.0,2.6,90.2,59.8,2,Low,34.3
4447,23,Male,9.7,8.5,5.6,72.0,95.5,6,Medium,64.5
4448,18,Female,7.4,6.5,3.1,57.4,96.3,9,Medium,33.5
4449,25,Male,3.9,6.7,1.2,55.0,42.4,8,Medium,18.0
4450,18,Female,3.9,8.8,1.6,64.9,40.9,6,Medium,23.1
4451,25,Male,5.0,8.4,2.3,89.9,65.5,6,Medium,33.2
4452,21,Male,6.6,4.8,3.7,68.2,75.4,8,High,46.7
4453,18,Female,2.3,6.4,2.6,58.0,56.7,9,Medium,26.8
4454,23,Female,2.7,8.9,2.4,70.2,55.6,8,Medium,19.6
4455,20,Female,8.7,5.9,3.4,77.8,80.7,1,Low,63.2
4456,22,Female,3.3,5.9,1.5,51.5,76.1,2,Low,36.6
4457,20,Female,4.4,5.0,0.5,81.4,50.0,6,Medium,37.4
4458,18,Female,8.8,4.6,0.1,69.8,93.1,8,High,45.2
4459,20,Male,7.0,7.7,1.5,50.5,80.8,4,Low,37.8
4460,23,Male,4.1,7.9,0.5,83.7,61.8,4,Low,41.7
4461,23,Female,7.2,8.8,2.0,85.6,81.0,2,Low,59.6
4462,18,Male,1.2,7.9,4.6,81.4,46.8,10,Medium,16.0
4463,21,Female,7.6,5.2,4.3,67.1,68.1,1,Low,59.6
4464,20,Male,5.4,4.2,3.7,76.5,50.1,10,High,23.8
4465,21,Female,8.3,8.9,5.1,69.4,42.5,9,Medium,40.5
4466,21,Male,9.6,5.7,1.7,85.0,60.3,7,Medium,55.1
4467,25,Male,9.3,5.6,5.3,79.2,49.0,9,High,53.3
4468,19,Male,9.2,8.5,2.4,54.1,78.0,2,Low,57.6
4469,18,Male,5.6,6.9,2.4,82.2,80.4,10,Medium,30.4
4470,22,Male,4.2,5.1,2.4,84.4,48.9,5,Medium,34.8
4471,23,Female,5.2,8.4,0.6,68.5,41.5,2,Low,45.9
4472,23,Female,7.2,9.0,5.9,93.8,87.6,10,Medium,43.2
4473,18,Female,9.0,4.4,0.8,92.2,40.1,7,Medium,55.3
4474,25,Male,2.9,8.3,2.0,58.8,60.6,9,Medium,7.6
4475,24,Female,9.3,6.0,1.9,95.2,69.7,3,Low,64.5
4476,24,Male,8.3,6.6,0.4,72.0,89.1,1,Low,66.4
4477,24,Male,9.8,8.6,0.9,86.2,90.3,4,Low,63.5
4478,25,Male,8.9,8.9,0.3,90.7,83.5,4,Low,72.8
4479,22,Female,3.5,5.3,1.8,75.3,54.8,6,Medium,31.2
4480,23,Male,2.0,5.1,5.2,70.0,83.2,5,Medium,16.9
4481,18,Female,2.0,4.4,2.0,95.8,54.8,5,Medium,25.7
4482,25,Female,3.6,6.8,0.7,61.5,52.9,9,Medium,7.9
4483,23,Male,6.5,4.1,3.9,62.8,72.8,1,Low,47.1
4484,21,Male,8.2,6.1,6.0,68.1,80.7,8,Medium,55.2
4485,20,Female,9.1,4.4,1.4,93.0,43.2,8,High,65.6
4486,20,Female,6.6,6.0,1.7,96.9,43.6,8,Medium,54.1
4487,25,Female,1.1,4.2,5.8,61.0,87.1,3,Low,20.8
4488,23,Female,2.7,8.2,1.1,93.2,91.6,10,Medium,20.6
4489,19,Female,1.9,5.0,3.1,62.9,76.3,8,High,12.9
4490,22,Female,4.3,5.6,1.4,98.5,65.7,2,Low,49.8
4491,24,Male,5.5,8.4,5.6,79.9,90.7,8,Medium,35.4
4492,22,Female,1.4,7.7,5.9,50.4,83.7,8,Medium,2.2
4493,22,Female,4.1,5.1,4.9,51.7,74.8,3,Low,29.7
4494,25,Female,2.6,4.4,1.9,57.4,59.2,4,Low,15.5
4495,21,Female,6.8,7.6,2.4,59.4,51.9,9,Medium,36.8
4496,22,Male,5.2,6.0,1.5,88.4,65.1,9,Medium,30.0
4497,20,Male,5.5,7.8,5.3,61.1,57.2,10,Medium,28.7
4498,21,Female,4.8,6.2,5.5,98.5,60.4,9,Medium,30.1
4499,18,Female,9.6,5.7,2.5,81.8,70.9,10,High,51.7
4500,22,Female,2.9,6.3,3.9,84.6,50.1,6,Medium,29.3
4501,22,Male,5.6,7.7,1.0,60.9,88.4,1,Low,43.4
4502,18,Male,7.6,8.5,2.6,94.6,48.7,8,Medium,53.6
4503,22,Male,6.0,4.2,3.8,83.4,68.9,9,High,39.3
4504,18,Male,9.4,6.6,2.3,93.2,84.8,8,Medium,56.9
4505,21,Male,4.4,4.2,2.1,97.8,69.1,1,Low,46.4
4506,20,Male,5.2,6.3,0.0,56.3,61.7,6,Medium,27.6
4507,18,Female,1.8,8.4,4.8,54.8,68.5,9,Medium,3.4
4508,19,Male,6.5,5.8,5.3,90.2,90.9,9,High,52.0
4509,25,Male,3.6,8.7,5.8,93.3,99.4,7,Medium,28.8
4510,25,Female,2.4,7.2,4.3,79.2,77.9,7,Medium,27.2
4511,18,Male,5.9,8.7,3.3,68.3,87.6,4,Low,42.8
4512,25,Female,5.8,7.8,1.6,82.6,40.9,7,Medium,38.0
4513,22,Male,1.7,4.5,6.0,65.3,92.8,10,High,9.1
4514,24,Female,7.3,5.2,3.5,61.9,97.2,5,Medium,46.3
4515,24,Female,6.6,6.0,4.1,74.4,74.5,10,Medium,26.5
4516,25,Female,2.7,4.9,4.1,60.8,85.2,5,Medium,21.4
4517,21,Female,5.2,6.5,5.1,74.2,70.8,1,Low,46.3
4518,23,Female,7.5,6.4,0.1,97.8,57.2,2,Low,61.2
4519,21,Male,5.8,8.8,1.3,92.0,91.1,9,Medium,28.0
4520,23,Male,4.6,6.2,4.0,97.1,75.8,2,Low,46.5
4521,24,Female,3.9,7.9,5.4,90.3,74.8,10,Medium,34.7
4522,24,Female,6.5,8.7,4.1,67.7,79.5,2,Low,51.6
4523,18,Female,9.5,8.4,2.5,90.6,91.4,9,Medium,51.4
4524,20,Male,7.0,5.0,2.2,96.1,83.9,3,Low,62.3
4525,19,Female,1.7,6.5,4.4,97.4,52.7,2,Low,28.2
4526,21,Female,5.1,5.7,4.4,84.2,68.0,7,Medium,38.1
4527,22,Female,9.0,6.0,3.6,60.6,98.8,9,Medium,46.6
4528,23,Female,1.9,5.8,1.7,52.0,73.3,6,Medium,11.3
4529,25,Male,9.9,8.1,5.6,57.4,96.3,7,Medium,57.9
4530,22,Female,9.5,6.3,3.3,98.3,88.8,3,Low,74.8
4531,20,Female,1.7,6.6,4.7,73.1,80.0,3,Low,20.6
4532,23,Male,9.4,8.9,1.3,92.7,61.0,8,Medium,57.4
4533,21,Female,4.3,4.3,2.1,73.3,58.3,7,Medium,25.2
4534,18,Female,8.6,6.4,5.2,83.0,78.6,5,Medium,55.0
4535,22,Male,4.8,7.9,0.3,51.2,66.0,6,Medium,30.6
4536,20,Male,5.0,4.8,3.1,62.5,87.9,9,High,25.7
4537,21,Male,6.7,7.1,2.9,71.8,85.6,3,Low,54.2
4538,24,Female,8.0,5.2,4.5,81.5,58.7,3,Low,50.5
4539,24,Female,1.3,8.3,1.7,58.6,82.2,6,Medium,13.5
4540,21,Male,6.3,5.6,1.3,88.2,69.7,8,High,46.1
4541,21,Male,2.7,5.6,5.6,68.2,59.4,5,Medium,24.5
4542,21,Male,4.1,7.0,3.4,90.9,64.8,1,Low,39.0
4543,23,Female,4.1,4.9,0.6,54.9,93.7,3,Low,25.7
4544,21,Female,5.2,5.4,1.2,84.0,61.6,8,High,39.7
4545,22,Male,4.0,6.1,6.0,64.7,57.2,4,Low,28.7
4546,20,Female,2.0,5.8,1.2,89.8,61.1,9,High,15.0
4547,23,Male,2.3,6.6,3.7,70.1,52.9,6,Medium,18.8
4548,21,Female,1.3,7.0,2.5,83.3,72.7,10,Medium,10.2
4549,19,Female,5.2,6.8,5.3,96.7,48.8,4,Low,52.9
4550,25,Female,9.6,7.3,4.5,51.0,89.0,4,Low,46.6
4551,19,Female,2.0,5.5,3.6,50.6,53.5,10,High,8.1
4552,20,Male,9.5,4.6,0.1,88.5,75.9,5,Medium,71.4
4553,24,Female,7.6,7.8,5.3,82.3,47.5,7,Medium,53.4
4554,18,Female,6.7,8.3,2.7,64.6,98.7,7,Medium,50.5
4555,18,Male,6.8,5.3,5.6,74.7,67.3,10,High,34.1
4556,25,Female,8.4,6.0,3.0,52.1,89.3,7,Medium,48.1
4557,24,Male,2.0,6.5,4.2,59.6,86.1,5,Medium,17.4
4558,23,Male,5.5,6.7,0.4,71.2,82.8,9,Medium,28.3
4559,23,Female,7.3,7.3,4.5,91.7,89.6,2,Low,48.9
4560,23,Female,6.3,4.2,2.0,74.0,46.0,8,High,35.4
4561,18,Male,8.5,7.6,2.1,79.3,80.7,10,Medium,51.6
4562,19,Male,1.7,4.3,0.7,93.7,55.9,8,High,12.0
4563,18,Male,7.2,6.3,0.9,65.4,87.2,3,Low,60.1
4564,22,Female,5.8,8.1,1.1,85.0,97.4,5,Medium,46.5
4565,21,Male,4.4,6.3,2.0,93.1,94.1,8,Medium,28.4
4566,23,Male,4.1,4.7,5.4,60.1,46.9,10,High,19.7
4567,19,Male,6.6,8.9,2.2,67.8,62.2,9,Medium,38.8
4568,20,Female,9.0,8.4,4.3,99.0,61.9,7,Medium,58.3
4569,25,Male,5.5,7.9,0.5,99.2,47.3,4,Low,46.1
4570,20,Female,8.4,6.1,3.5,61.2,45.9,4,Low,62.2
4571,21,Female,4.6,4.9,2.9,53.3,63.1,3,Low,31.3
4572,19,Male,1.9,8.7,5.9,63.5,99.5,8,Medium,11.8
4573,18,Female,1.6,6.7,5.1,69.9,74.1,6,Medium,23.6
4574,18,Male,1.5,8.3,2.7,72.1,77.3,10,Medium,8.8
4575,22,Female,4.4,5.7,4.7,80.9,68.3,6,Medium,38.1
4576,22,Female,4.0,5.7,1.2,95.0,79.7,10,High,26.1
4577,18,Male,7.5,8.9,3.4,66.5,97.4,10,Medium,34.0
4578,20,Male,7.7,6.6,0.4,92.5,75.3,9,Medium,50.2
4579,25,Male,1.5,4.7,2.1,54.7,43.9,3,Low,13.0
4580,23,Female,3.0,5.1,1.4,52.1,69.6,4,Low,24.7
4581,20,Female,3.5,6.4,4.3,75.2,99.6,3,Low,29.5
4582,25,Male,5.9,4.2,2.9,53.0,63.2,3,Low,41.4
